Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Profit Ratio,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Type,Product,Profit,Sales,State,Total Expenses,Type
816,60,80,50,140,62,34.48%,9/1/2013 12:00:00 AM,1059,74,Small Market,Central,19,1,Coffee,Decaf Irish Cream,$50,145,Missouri,40,Decaf
573,50,70,50,120,44,53.04%,9/1/2013 12:00:00 AM,886,64,Small Market,Central,12,1,Espresso,Caffe Mocha,$61,115,Missouri,23,Regular
513,10,30,30,40,20,39.62%,9/1/2013 12:00:00 AM,482,30,Major Market,Central,5,1,Herbal Tea,Chamomile,$21,53,Ohio,16,Decaf
614,20,40,40,60,29,44.16%,9/1/2013 12:00:00 AM,862,43,Major Market,Central,8,1,Herbal Tea,Lemon,$34,77,Ohio,20,Decaf
614,80,130,70,210,99,48.68%,9/1/2013 12:00:00 AM,798,150,Major Market,Central,32,1,Tea,Darjeeling,$129,265,Ohio,63,Regular
234,80,120,80,200,96,48.98%,9/1/2013 12:00:00 AM,666,134,Major Market,Central,29,1,Tea,Earl Grey,$120,245,Ohio,53,Regular
419,50,70,30,120,45,8.26%,9/1/2013 12:00:00 AM,409,57,Major Market,Central,17,1,Espresso,Decaf Espresso,$9,109,Ohio,51,Decaf
216,50,80,50,130,53,31.58%,9/1/2013 12:00:00 AM,410,72,Major Market,Central,17,1,Coffee,Amaretto,$42,133,Ohio,44,Regular
614,40,70,40,110,43,37.72%,9/1/2013 12:00:00 AM,424,64,Major Market,Central,13,1,Coffee,Colombian,$43,114,Ohio,35,Regular
614,50,80,20,130,52,-2.99%,9/1/2013 12:00:00 AM,509,74,Major Market,Central,47,1,Coffee,Decaf Irish Cream,($4),134,Ohio,77,Decaf
440,170,190,130,360,155,39.09%,9/1/2013 12:00:00 AM,1280,155,Major Market,Central,43,1,Espresso,Caffe Mocha,$129,330,Ohio,68,Regular
262,40,90,70,130,57,49.07%,9/1/2013 12:00:00 AM,349,94,Small Market,Central,17,1,Herbal Tea,Chamomile,$79,161,Wisconsin,41,Decaf
414,40,70,60,110,51,55.22%,9/1/2013 12:00:00 AM,857,75,Small Market,Central,14,1,Herbal Tea,Lemon,$74,134,Wisconsin,25,Decaf
608,30,60,30,90,46,38.33%,9/1/2013 12:00:00 AM,454,67,Small Market,Central,14,1,Tea,Darjeeling,$46,120,Wisconsin,36,Regular
715,50,80,10,130,62,1.89%,9/1/2013 12:00:00 AM,612,87,Small Market,Central,56,1,Tea,Earl Grey,$3,159,Wisconsin,85,Regular
715,30,50,30,80,33,38.27%,9/1/2013 12:00:00 AM,577,43,Small Market,Central,10,1,Espresso,Decaf Espresso,$31,81,Wisconsin,22,Decaf
608,70,80,30,150,67,21.38%,9/1/2013 12:00:00 AM,391,82,Small Market,Central,25,1,Coffee,Amaretto,$34,159,Wisconsin,59,Regular
715,90,140,40,230,93,10.08%,9/1/2013 12:00:00 AM,692,130,Small Market,Central,84,1,Coffee,Colombian,$24,238,Wisconsin,114,Regular
414,90,110,70,200,85,40.57%,9/1/2013 12:00:00 AM,555,114,Small Market,Central,28,1,Coffee,Decaf Irish Cream,$86,212,Wisconsin,56,Decaf
920,90,120,80,210,83,40.72%,9/1/2013 12:00:00 AM,1063,99,Small Market,Central,25,1,Espresso,Caffe Mocha,$79,194,Wisconsin,46,Regular
203,50,60,20,110,67,22.50%,9/1/2013 12:00:00 AM,599,83,Small Market,East,25,1,Herbal Tea,Lemon,$36,160,Connecticut,59,Decaf
203,40,60,40,100,62,33.79%,9/1/2013 12:00:00 AM,1059,74,Small Market,East,19,1,Herbal Tea,Mint,$49,145,Connecticut,41,Decaf
860,40,70,50,110,44,53.04%,9/1/2013 12:00:00 AM,886,64,Small Market,East,12,1,Tea,Darjeeling,$61,115,Connecticut,23,Regular
959,20,40,30,60,23,40.98%,9/1/2013 12:00:00 AM,809,34,Small Market,East,6,1,Tea,Green Tea,$25,61,Connecticut,17,Regular
203,50,90,20,140,62,1.89%,9/1/2013 12:00:00 AM,612,87,Small Market,East,56,1,Espresso,Caffe Mocha,$3,159,Connecticut,85,Regular
959,40,70,40,110,48,28.33%,9/1/2013 12:00:00 AM,380,65,Small Market,East,15,1,Espresso,Decaf Espresso,$34,120,Connecticut,42,Decaf
203,90,150,110,240,103,49.09%,9/1/2013 12:00:00 AM,1130,155,Small Market,East,33,1,Coffee,Colombian,$135,275,Connecticut,64,Regular
727,20,30,20,50,33,38.27%,9/1/2013 12:00:00 AM,577,43,Major Market,East,10,1,Herbal Tea,Chamomile,$31,81,Florida,22,Decaf
305,50,60,20,110,67,22.64%,9/1/2013 12:00:00 AM,391,82,Major Market,East,25,1,Herbal Tea,Lemon,$36,159,Florida,58,Decaf
754,60,80,50,140,83,40.72%,9/1/2013 12:00:00 AM,1063,99,Major Market,East,25,1,Herbal Tea,Mint,$79,194,Florida,46,Decaf
561,30,60,50,90,35,50.54%,9/1/2013 12:00:00 AM,875,52,Major Market,East,9,1,Tea,Darjeeling,$47,93,Florida,20,Regular
754,50,80,60,130,51,54.48%,9/1/2013 12:00:00 AM,857,75,Major Market,East,14,1,Tea,Green Tea,$73,134,Florida,26,Regular
754,80,130,40,210,93,10.50%,9/1/2013 12:00:00 AM,692,130,Major Market,East,84,1,Espresso,Caffe Mocha,$25,238,Florida,113,Regular
941,80,110,70,190,85,40.57%,9/1/2013 12:00:00 AM,555,114,Major Market,East,28,1,Espresso,Decaf Espresso,$86,212,Florida,56,Decaf
352,90,140,100,230,99,48.30%,9/1/2013 12:00:00 AM,798,150,Major Market,East,32,1,Coffee,Colombian,$128,265,Florida,64,Regular
321,90,120,80,210,96,48.98%,9/1/2013 12:00:00 AM,666,134,Major Market,East,29,1,Coffee,Decaf Irish Cream,$120,245,Florida,53,Decaf
774,30,40,10,70,45,8.26%,9/1/2013 12:00:00 AM,409,57,Major Market,East,17,1,Herbal Tea,Lemon,$9,109,Massachusetts,51,Decaf
617,30,40,30,70,29,44.16%,9/1/2013 12:00:00 AM,862,43,Major Market,East,8,1,Tea,Darjeeling,$34,77,Massachusetts,20,Regular
617,20,30,20,50,20,35.85%,9/1/2013 12:00:00 AM,482,30,Major Market,East,5,1,Tea,Green Tea,$19,53,Massachusetts,17,Regular
857,40,50,-10,90,52,-44.23%,9/1/2013 12:00:00 AM,520,46,Major Market,East,47,1,Espresso,Caffe Mocha,($46),104,Massachusetts,77,Regular
774,140,160,100,300,155,39.09%,9/1/2013 12:00:00 AM,1280,155,Major Market,East,43,1,Espresso,Regular Espresso,$129,330,Massachusetts,68,Regular
774,50,490,460,540,60,112.38%,9/1/2013 12:00:00 AM,-2572,516,Major Market,East,19,1,Coffee,Colombian,$690,614,Massachusetts,51,Regular
603,30,40,10,70,40,3.09%,9/1/2013 12:00:00 AM,244,51,Small Market,East,15,1,Herbal Tea,Lemon,$3,97,New Hampshire,49,Decaf
603,20,30,20,50,19,35.29%,9/1/2013 12:00:00 AM,848,29,Small Market,East,5,1,Tea,Darjeeling,$18,51,New Hampshire,17,Regular
603,0,40,30,40,0,100.00%,9/1/2013 12:00:00 AM,473,43,Small Market,East,0,1,Tea,Green Tea,$46,46,New Hampshire,12,Regular
603,40,60,10,100,44,-8.85%,9/1/2013 12:00:00 AM,325,62,Small Market,East,40,1,Espresso,Caffe Mocha,($10),113,New Hampshire,69,Regular
603,20,30,0,50,24,-31.03%,9/1/2013 12:00:00 AM,212,30,Small Market,East,9,1,Espresso,Regular Espresso,($18),58,New Hampshire,42,Regular
603,40,70,50,110,49,38.28%,9/1/2013 12:00:00 AM,315,71,Small Market,East,15,1,Coffee,Amaretto,$49,128,New Hampshire,38,Regular
603,50,80,50,130,55,33.78%,9/1/2013 12:00:00 AM,453,84,Small Market,East,18,1,Coffee,Colombian,$50,148,New Hampshire,50,Regular
845,220,200,90,420,302,23.74%,9/1/2013 12:00:00 AM,1518,239,Major Market,East,114,1,Herbal Tea,Lemon,$137,577,New York,147,Decaf
845,190,-110,-180,80,251,-296.64%,9/1/2013 12:00:00 AM,3948,-139,Major Market,East,77,1,Herbal Tea,Mint,($353),119,New York,99,Decaf
845,100,160,130,260,100,60.15%,9/1/2013 12:00:00 AM,981,145,Major Market,East,28,1,Tea,Darjeeling,$157,261,New York,39,Regular
518,130,190,150,320,123,61.18%,9/1/2013 12:00:00 AM,928,179,Major Market,East,34,1,Tea,Earl Grey,$197,322,New York,46,Regular
718,80,130,100,210,81,58.96%,9/1/2013 12:00:00 AM,588,118,Major Market,East,22,1,Tea,Green Tea,$125,212,New York,34,Regular
518,110,-50,-180,60,121,-405.56%,9/1/2013 12:00:00 AM,2932,-53,Major Market,East,110,1,Espresso,Caffe Mocha,($292),72,New York,144,Regular
516,230,320,240,550,249,54.97%,9/1/2013 12:00:00 AM,1286,318,Major Market,East,69,1,Espresso,Regular Espresso,$332,604,New York,94,Regular
516,300,450,320,750,316,54.99%,9/1/2013 12:00:00 AM,2580,474,Major Market,East,110,1,Coffee,Colombian,$463,842,New York,162,Regular
337,60,90,60,150,69,48.52%,9/1/2013 12:00:00 AM,572,90,Small Market,South,22,1,Herbal Tea,Chamomile,$82,169,Louisiana,35,Decaf
985,60,80,30,140,67,23.13%,9/1/2013 12:00:00 AM,599,83,Small Market,South,25,1,Herbal Tea,Lemon,$37,160,Louisiana,58,Decaf
318,60,80,60,140,48,53.54%,9/1/2013 12:00:00 AM,834,71,Small Market,South,13,1,Coffee,Colombian,$68,127,Louisiana,25,Regular
504,60,90,70,150,51,55.22%,9/1/2013 12:00:00 AM,857,75,Small Market,South,14,1,Coffee,Decaf Irish Cream,$74,134,Louisiana,25,Decaf
318,50,70,0,120,62,1.89%,9/1/2013 12:00:00 AM,-613,87,Small Market,South,56,1,Espresso,Caffe Latte,$3,159,Louisiana,85,Regular
337,40,80,60,120,57,49.07%,9/1/2013 12:00:00 AM,349,94,Small Market,South,17,1,Espresso,Caffe Mocha,$79,161,Louisiana,41,Regular
337,30,60,40,90,46,38.33%,9/1/2013 12:00:00 AM,454,67,Small Market,South,14,1,Espresso,Decaf Espresso,$46,120,Louisiana,36,Decaf
505,10,30,20,40,19,37.25%,9/1/2013 12:00:00 AM,848,29,Small Market,South,5,1,Herbal Tea,Chamomile,$19,51,New Mexico,16,Decaf
505,30,40,20,70,33,15.58%,9/1/2013 12:00:00 AM,1003,39,Small Market,South,10,1,Herbal Tea,Lemon,$12,77,New Mexico,31,Decaf
505,60,110,70,170,55,33.78%,9/1/2013 12:00:00 AM,453,84,Small Market,South,18,1,Coffee,Colombian,$50,148,New Mexico,50,Regular
505,130,10,-40,140,104,-52.85%,9/1/2013 12:00:00 AM,1574,11,Small Market,South,32,1,Coffee,Decaf Irish Cream,($65),123,New Mexico,55,Decaf
505,20,20,0,40,24,-31.03%,9/1/2013 12:00:00 AM,-412,30,Small Market,South,9,1,Espresso,Caffe Latte,($18),58,New Mexico,42,Regular
505,30,60,10,90,44,-10.62%,9/1/2013 12:00:00 AM,325,62,Small Market,South,40,1,Espresso,Caffe Mocha,($12),113,New Mexico,70,Regular
505,30,40,10,70,39,19.59%,9/1/2013 12:00:00 AM,248,52,Small Market,South,12,1,Espresso,Decaf Espresso,$19,97,New Mexico,39,Decaf
580,60,80,30,140,67,22.64%,9/1/2013 12:00:00 AM,391,82,Small Market,South,25,1,Herbal Tea,Chamomile,$36,159,Oklahoma,58,Decaf
405,80,130,40,210,93,10.08%,9/1/2013 12:00:00 AM,692,130,Small Market,South,84,1,Herbal Tea,Lemon,$24,238,Oklahoma,114,Decaf
580,70,100,80,170,61,46.98%,9/1/2013 12:00:00 AM,579,79,Small Market,South,20,1,Coffee,Colombian,$70,149,Oklahoma,32,Regular
580,30,60,50,90,29,44.16%,9/1/2013 12:00:00 AM,862,43,Small Market,South,8,1,Coffee,Decaf Irish Cream,$34,77,Oklahoma,20,Decaf
918,80,110,80,190,96,49.80%,9/1/2013 12:00:00 AM,-1555,134,Small Market,South,29,1,Espresso,Caffe Latte,$122,245,Oklahoma,52,Regular
580,10,30,30,40,20,35.85%,9/1/2013 12:00:00 AM,482,30,Small Market,South,5,1,Espresso,Caffe Mocha,$19,53,Oklahoma,17,Regular
405,80,130,80,210,99,48.68%,9/1/2013 12:00:00 AM,798,150,Small Market,South,32,1,Espresso,Decaf Espresso,$129,265,Oklahoma,63,Decaf
682,50,70,40,120,53,30.08%,9/1/2013 12:00:00 AM,410,72,Major Market,South,17,1,Herbal Tea,Chamomile,$40,133,Texas,45,Decaf
469,40,60,30,100,43,36.84%,9/1/2013 12:00:00 AM,424,64,Major Market,South,13,1,Herbal Tea,Lemon,$42,114,Texas,36,Decaf
281,310,370,280,680,251,50.17%,9/1/2013 12:00:00 AM,1268,295,Major Market,South,77,1,Coffee,Colombian,$292,582,Texas,98,Regular
806,70,90,70,160,58,43.97%,9/1/2013 12:00:00 AM,548,74,Major Market,South,19,1,Coffee,Decaf Irish Cream,$62,141,Texas,32,Decaf
903,50,70,40,120,60,36.25%,9/1/2013 12:00:00 AM,-718,90,Major Market,South,19,1,Espresso,Caffe Latte,$58,160,Texas,51,Regular
713,100,150,120,250,123,61.80%,9/1/2013 12:00:00 AM,928,179,Major Market,South,34,1,Espresso,Caffe Mocha,$199,322,Texas,45,Regular
325,60,110,90,170,81,59.43%,9/1/2013 12:00:00 AM,588,118,Major Market,South,22,1,Espresso,Decaf Espresso,$126,212,Texas,33,Decaf
801,20,50,10,70,44,-8.85%,9/1/2013 12:00:00 AM,325,62,Small Market,West,40,1,Tea,Darjeeling,($10),113,Utah,69,Regular
435,20,40,20,60,39,18.56%,9/1/2013 12:00:00 AM,248,52,Small Market,West,12,1,Tea,Earl Grey,$18,97,Utah,40,Regular
435,10,20,0,30,24,-32.76%,9/1/2013 12:00:00 AM,212,30,Small Market,West,9,1,Tea,Green Tea,($19),58,Utah,43,Regular
801,40,60,40,100,49,39.06%,9/1/2013 12:00:00 AM,315,71,Small Market,West,15,1,Herbal Tea,Chamomile,$50,128,Utah,37,Decaf
435,40,80,50,120,55,33.78%,9/1/2013 12:00:00 AM,453,84,Small Market,West,18,1,Herbal Tea,Lemon,$50,148,Utah,50,Decaf
435,80,20,-20,100,104,-54.47%,9/1/2013 12:00:00 AM,1574,11,Small Market,West,32,1,Herbal Tea,Mint,($67),123,Utah,56,Decaf
435,70,100,70,170,62,33.79%,9/1/2013 12:00:00 AM,1059,74,Small Market,West,19,1,Coffee,Amaretto,$49,145,Utah,41,Regular
801,60,80,50,140,48,27.50%,9/1/2013 12:00:00 AM,380,65,Small Market,West,15,1,Coffee,Colombian,$33,120,Utah,43,Regular
435,80,100,50,180,67,22.50%,9/1/2013 12:00:00 AM,599,83,Small Market,West,25,1,Coffee,Decaf Irish Cream,$36,160,Utah,59,Decaf
435,30,40,30,70,32,47.62%,9/1/2013 12:00:00 AM,837,47,Small Market,West,8,1,Espresso,Caffe Latte,$40,84,Utah,20,Regular
801,60,90,60,150,69,49.11%,9/1/2013 12:00:00 AM,572,90,Small Market,West,22,1,Espresso,Caffe Mocha,$83,169,Utah,34,Regular
435,40,60,40,100,44,51.30%,9/1/2013 12:00:00 AM,886,64,Small Market,West,12,1,Espresso,Decaf Espresso,$59,115,Utah,24,Decaf
310,80,120,100,200,123,61.80%,9/1/2013 12:00:00 AM,928,179,Major Market,West,34,1,Tea,Darjeeling,$199,322,California,45,Regular
650,50,80,70,130,81,58.96%,9/1/2013 12:00:00 AM,588,118,Major Market,West,22,1,Tea,Earl Grey,$125,212,California,34,Regular
530,30,70,40,100,60,36.25%,9/1/2013 12:00:00 AM,656,90,Major Market,West,19,1,Tea,Green Tea,$58,160,California,51,Regular
562,80,130,110,210,100,59.77%,9/1/2013 12:00:00 AM,981,145,Major Market,West,28,1,Herbal Tea,Chamomile,$156,261,California,40,Decaf
209,210,270,200,480,251,50.00%,9/1/2013 12:00:00 AM,1268,295,Major Market,West,77,1,Herbal Tea,Lemon,$291,582,California,99,Decaf
818,40,70,50,110,58,45.39%,9/1/2013 12:00:00 AM,548,74,Major Market,West,19,1,Herbal Tea,Mint,$64,141,California,31,Decaf
714,150,-20,-70,130,122,-94.83%,9/1/2013 12:00:00 AM,2378,-13,Major Market,West,39,1,Coffee,Amaretto,($110),116,California,61,Regular
562,390,590,450,980,316,55.23%,9/1/2013 12:00:00 AM,2580,474,Major Market,West,110,1,Coffee,Colombian,$465,842,California,161,Regular
818,200,-30,-120,170,162,-121.09%,9/1/2013 12:00:00 AM,3421,-24,Major Market,West,53,1,Coffee,Decaf Irish Cream,($178),147,California,96,Decaf
310,230,240,160,470,249,43.69%,9/1/2013 12:00:00 AM,1775,249,Major Market,West,69,1,Espresso,Caffe Latte,$232,531,California,93,Regular
951,110,160,30,270,121,12.62%,9/1/2013 12:00:00 AM,910,169,Major Market,West,110,1,Espresso,Caffe Mocha,$39,309,California,143,Regular
530,240,320,220,560,253,51.91%,9/1/2013 12:00:00 AM,1686,336,Major Market,West,83,1,Espresso,Decaf Espresso,$326,628,California,116,Decaf
775,160,240,170,400,253,52.23%,9/1/2013 12:00:00 AM,1686,336,Small Market,West,83,1,Tea,Darjeeling,$328,628,Nevada,115,Regular
775,160,170,110,330,249,43.69%,9/1/2013 12:00:00 AM,1775,249,Small Market,West,69,1,Tea,Earl Grey,$232,531,Nevada,93,Regular
775,190,-190,-280,0,302,-3190.00%,9/1/2013 12:00:00 AM,6413,-302,Small Market,West,114,1,Tea,Green Tea,($638),20,Nevada,147,Regular
702,100,150,40,250,121,12.62%,9/1/2013 12:00:00 AM,910,169,Small Market,West,110,1,Herbal Tea,Chamomile,$39,309,Nevada,143,Decaf
702,130,210,140,340,162,46.36%,9/1/2013 12:00:00 AM,1148,225,Small Market,West,53,1,Herbal Tea,Lemon,$191,412,Nevada,96,Decaf
702,100,160,120,260,122,53.77%,9/1/2013 12:00:00 AM,801,176,Small Market,West,39,1,Herbal Tea,Mint,$171,318,Nevada,61,Decaf
775,50,60,20,110,40,3.09%,9/1/2013 12:00:00 AM,244,51,Small Market,West,15,1,Coffee,Colombian,$3,97,Nevada,49,Regular
702,40,50,30,90,33,12.99%,9/1/2013 12:00:00 AM,1003,39,Small Market,West,10,1,Coffee,Decaf Irish Cream,$10,77,Nevada,32,Decaf
775,0,40,30,40,0,102.17%,9/1/2013 12:00:00 AM,473,43,Small Market,West,0,1,Espresso,Caffe Latte,$47,46,Nevada,11,Regular
702,10,30,20,40,19,35.29%,9/1/2013 12:00:00 AM,848,29,Small Market,West,5,1,Espresso,Caffe Mocha,$18,51,Nevada,17,Regular
775,20,30,20,50,23,40.32%,9/1/2013 12:00:00 AM,803,35,Small Market,West,6,1,Espresso,Decaf Espresso,$25,62,Nevada,18,Decaf
541,10,20,20,30,20,35.85%,9/1/2013 12:00:00 AM,482,30,Small Market,West,5,1,Tea,Darjeeling,$19,53,Oregon,17,Regular
503,60,100,60,160,99,48.68%,9/1/2013 12:00:00 AM,798,150,Small Market,West,32,1,Tea,Earl Grey,$129,265,Oregon,63,Regular
971,60,90,60,150,96,48.98%,9/1/2013 12:00:00 AM,666,134,Small Market,West,29,1,Tea,Green Tea,$120,245,Oregon,53,Regular
503,20,30,30,50,25,38.46%,9/1/2013 12:00:00 AM,823,36,Small Market,West,7,1,Herbal Tea,Chamomile,$25,65,Oregon,19,Decaf
541,50,70,50,120,61,46.98%,9/1/2013 12:00:00 AM,579,79,Small Market,West,20,1,Herbal Tea,Lemon,$70,149,Oregon,32,Decaf
503,60,90,30,150,52,-2.99%,9/1/2013 12:00:00 AM,509,74,Small Market,West,47,1,Coffee,Amaretto,($4),134,Oregon,77,Regular
541,70,100,50,170,57,18.49%,9/1/2013 12:00:00 AM,469,80,Small Market,West,18,1,Coffee,Colombian,$27,146,Oregon,62,Regular
503,50,80,50,130,43,36.84%,9/1/2013 12:00:00 AM,424,64,Small Market,West,13,1,Coffee,Decaf Irish Cream,$42,114,Oregon,36,Decaf
971,40,50,10,90,45,8.26%,9/1/2013 12:00:00 AM,409,57,Small Market,West,17,1,Espresso,Caffe Latte,$9,109,Oregon,51,Regular
503,50,70,40,120,53,31.58%,9/1/2013 12:00:00 AM,410,72,Small Market,West,17,1,Espresso,Caffe Mocha,$42,133,Oregon,44,Regular
971,140,150,90,290,155,39.09%,9/1/2013 12:00:00 AM,1280,155,Small Market,West,43,1,Espresso,Decaf Espresso,$129,330,Oregon,68,Decaf
206,30,70,40,100,57,49.69%,9/1/2013 12:00:00 AM,349,94,Small Market,West,17,1,Tea,Darjeeling,$80,161,Washington,40,Regular
509,30,40,30,70,46,38.33%,9/1/2013 12:00:00 AM,454,67,Small Market,West,14,1,Tea,Earl Grey,$46,120,Washington,36,Regular
206,40,60,10,100,62,1.89%,9/1/2013 12:00:00 AM,612,87,Small Market,West,56,1,Tea,Green Tea,$3,159,Washington,85,Regular
509,80,140,100,220,103,49.09%,9/1/2013 12:00:00 AM,1130,155,Small Market,West,33,1,Herbal Tea,Chamomile,$135,275,Washington,64,Decaf
425,40,60,50,100,48,55.12%,9/1/2013 12:00:00 AM,834,71,Small Market,West,13,1,Herbal Tea,Lemon,$70,127,Washington,24,Decaf
425,80,120,80,200,68,46.63%,9/1/2013 12:00:00 AM,445,99,Small Market,West,21,1,Coffee,Colombian,$83,178,Washington,43,Regular
206,110,160,60,270,93,10.08%,9/1/2013 12:00:00 AM,692,130,Small Market,West,84,1,Coffee,Decaf Irish Cream,$24,238,Washington,114,Decaf
360,30,40,30,70,33,38.27%,9/1/2013 12:00:00 AM,577,43,Small Market,West,10,1,Espresso,Caffe Latte,$31,81,Washington,22,Regular
360,60,80,30,140,67,21.38%,9/1/2013 12:00:00 AM,391,82,Small Market,West,25,1,Espresso,Caffe Mocha,$34,159,Washington,59,Regular
206,70,100,70,170,83,40.72%,9/1/2013 12:00:00 AM,1063,99,Small Market,West,25,1,Espresso,Decaf Espresso,$79,194,Washington,46,Decaf
720,120,140,110,260,161,39.94%,10/1/2013 12:00:00 AM,1267,161,Major Market,Central,45,1,Herbal Tea,Chamomile,$137,343,Colorado,69,Decaf
720,30,60,30,90,51,-5.38%,10/1/2013 12:00:00 AM,503,71,Major Market,Central,46,1,Herbal Tea,Lemon,($7),130,Colorado,76,Decaf
970,30,60,50,90,52,29.77%,10/1/2013 12:00:00 AM,405,71,Major Market,Central,17,1,Herbal Tea,Mint,$39,131,Colorado,45,Decaf
720,30,50,30,80,54,14.84%,10/1/2013 12:00:00 AM,404,66,Major Market,Central,20,1,Tea,Darjeeling,$19,128,Colorado,53,Regular
970,30,50,40,80,54,31.75%,10/1/2013 12:00:00 AM,1037,64,Major Market,Central,16,1,Tea,Earl Grey,$40,126,Colorado,37,Regular
970,50,90,80,140,90,50.46%,10/1/2013 12:00:00 AM,572,115,Major Market,Central,29,1,Tea,Green Tea,$110,218,Colorado,41,Regular
970,100,180,170,280,76,58.79%,10/1/2013 12:00:00 AM,580,111,Major Market,Central,21,1,Espresso,Caffe Mocha,$117,199,Colorado,32,Regular
970,100,160,130,260,72,42.78%,10/1/2013 12:00:00 AM,650,110,Major Market,Central,23,1,Espresso,Decaf Espresso,$83,194,Colorado,54,Decaf
719,120,180,160,300,123,61.18%,10/1/2013 12:00:00 AM,915,179,Major Market,Central,34,1,Coffee,Amaretto,$197,322,Colorado,46,Regular
303,30,50,50,80,39,41.67%,10/1/2013 12:00:00 AM,541,51,Major Market,Central,12,1,Coffee,Colombian,$40,96,Colorado,24,Regular
719,100,160,150,260,108,60.99%,10/1/2013 12:00:00 AM,971,157,Major Market,Central,30,1,Coffee,Decaf Irish Cream,$172,282,Colorado,41,Decaf
708,90,150,140,240,123,61.18%,10/1/2013 12:00:00 AM,915,179,Major Market,Central,34,1,Herbal Tea,Chamomile,$197,322,Illinois,46,Decaf
312,20,40,40,60,39,41.67%,10/1/2013 12:00:00 AM,541,51,Major Market,Central,12,1,Herbal Tea,Lemon,$40,96,Illinois,24,Decaf
815,80,130,120,210,108,60.99%,10/1/2013 12:00:00 AM,971,157,Major Market,Central,30,1,Herbal Tea,Mint,$172,282,Illinois,41,Decaf
815,50,80,80,130,76,58.29%,10/1/2013 12:00:00 AM,580,111,Major Market,Central,21,1,Tea,Darjeeling,$116,199,Illinois,33,Regular
815,50,80,50,130,72,42.27%,10/1/2013 12:00:00 AM,650,110,Major Market,Central,23,1,Tea,Earl Grey,$82,194,Illinois,55,Regular
312,370,520,420,890,257,52.12%,10/1/2013 12:00:00 AM,1662,341,Major Market,Central,84,1,Espresso,Caffe Mocha,$332,637,Illinois,117,Regular
773,340,370,300,710,239,43.42%,10/1/2013 12:00:00 AM,1755,239,Major Market,Central,66,1,Espresso,Decaf Espresso,$221,509,Illinois,90,Decaf
815,150,220,160,370,154,45.52%,10/1/2013 12:00:00 AM,1132,213,Major Market,Central,50,1,Coffee,Colombian,$178,391,Illinois,93,Regular
815,110,190,160,300,122,53.77%,10/1/2013 12:00:00 AM,789,176,Major Market,Central,39,1,Coffee,Decaf Irish Cream,$171,318,Illinois,61,Decaf
319,200,280,210,480,257,52.12%,10/1/2013 12:00:00 AM,1662,341,Small Market,Central,84,1,Herbal Tea,Chamomile,$332,637,Iowa,117,Decaf
515,90,150,130,240,122,53.14%,10/1/2013 12:00:00 AM,789,176,Small Market,Central,39,1,Herbal Tea,Lemon,$169,318,Iowa,62,Decaf
515,170,170,110,340,239,43.42%,10/1/2013 12:00:00 AM,1755,239,Small Market,Central,66,1,Tea,Darjeeling,$221,509,Iowa,90,Regular
515,170,230,130,400,255,45.03%,10/1/2013 12:00:00 AM,1756,312,Small Market,Central,96,1,Tea,Earl Grey,$272,604,Iowa,129,Regular
641,20,50,50,70,23,43.55%,10/1/2013 12:00:00 AM,800,35,Small Market,Central,6,1,Espresso,Caffe Mocha,$27,62,Iowa,17,Regular
563,0,60,60,60,0,100.00%,10/1/2013 12:00:00 AM,430,43,Small Market,Central,0,1,Espresso,Decaf Espresso,$46,46,Iowa,12,Decaf
515,10,30,30,40,21,40.00%,10/1/2013 12:00:00 AM,846,31,Small Market,Central,5,1,Coffee,Amaretto,$22,55,Iowa,16,Regular
515,20,40,30,60,31,13.89%,10/1/2013 12:00:00 AM,1000,37,Small Market,Central,9,1,Coffee,Colombian,$10,72,Iowa,30,Regular
641,0,10,10,10,10,-12.00%,10/1/2013 12:00:00 AM,598,13,Small Market,Central,3,1,Coffee,Decaf Irish Cream,($3),25,Iowa,15,Decaf
573,20,60,30,80,45,-7.76%,10/1/2013 12:00:00 AM,320,64,Small Market,Central,41,1,Herbal Tea,Chamomile,($9),116,Missouri,70,Decaf
417,60,20,10,80,86,-33.62%,10/1/2013 12:00:00 AM,1698,23,Small Market,Central,26,1,Herbal Tea,Lemon,($39),116,Missouri,49,Decaf
314,20,40,30,60,39,19.39%,10/1/2013 12:00:00 AM,244,53,Small Market,Central,12,1,Tea,Darjeeling,$19,98,Missouri,40,Regular
573,10,20,0,30,25,-26.67%,10/1/2013 12:00:00 AM,209,31,Small Market,Central,9,1,Tea,Earl Grey,($16),60,Missouri,42,Regular
314,10,30,10,40,34,-4.88%,10/1/2013 12:00:00 AM,240,43,Small Market,Central,12,1,Tea,Green Tea,($4),82,Missouri,46,Regular
573,50,90,90,140,40,50.00%,10/1/2013 12:00:00 AM,881,59,Small Market,Central,11,1,Espresso,Caffe Mocha,$53,106,Missouri,23,Regular
417,30,80,80,110,32,50.00%,10/1/2013 12:00:00 AM,833,47,Small Market,Central,8,1,Espresso,Decaf Espresso,$42,84,Missouri,19,Decaf
